TOT_POP,0-9 y/o % of total pop,10-19 y/o % of total pop,20-29 y/o % of total pop,30-39 y/o % of total pop,40-49 y/o % of total pop,50-59 y/o % of total pop,60-69 y/o % of total pop,70-79 y/o % of total pop,80+ y/o % of total pop,% White-alone,% Black-alone,% NA/AI-alone,% Asian-alone,% Hawaiian/PI-alone,% Two or more races,POP_ESTIMATE_2018,Percent of adults with less than a high school diploma 2014-18,Percent of adults with a high school diploma only 2014-18,Percent of adults completing some college or associate's degree 2014-18,Percent of adults with a bachelor's degree or higher 2014-18,POVALL_2018,PCTPOVALL_2018,PCTPOV017_2018,PCTPOV517_2018,MEDHHINC_2018,CI90LBINC_2018,CI90UBINC_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Unemployment_rate_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Active Physicians per 100000 Population 2018 (AAMC),Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),Active Primary Care Physicians per 100000 Population 2018 (AAMC),Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),Active General Surgeons per 100000 Population 2018 (AAMC),Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),Total nurse practitioners (2019),Total physician assistants (2019),Total Hospitals (2019),Internal Medicine Primary Care (2019),Family Medicine/General Practice Primary Care (2019),Percent of Population Aged 60+,CNTY_FIPS,anycondition_prevalence,Obesity_prevalence,county_n,state_n
3478,8.941920644,9.545715929,9.028177113,8.798159862,10.20701553,13.94479586,19.29269695,13.48476136,6.756756757,94.53709028,1.063829787,1.782633698,0.373778033,0.345025877,1.897642323,3478,15.3,28.2,35.9,20.6,616,18.1,35.6,37.7,39506,35153,43859,1060,1007,53,5.0,39506,65.2,224.8,199.9,72.9,66.5,6.2,5.4,1.199651103,0.708036504,0.063375508,1.315980906,1.164752161,41.0,385,55.6,39.1,1615,43
24582,13.50174925,12.28541209,10.16190709,10.39378407,10.22292735,14.02652347,14.51875356,9.445936051,5.443007078,96.32251241,0.72410707,0.638678708,0.536978277,0.276625173,1.501098365,24582,13.0,36.4,35.1,15.5,3017,12.4,16.6,15.6,58113,55706,60520,13587,13062,525,3.9,58113,82.7,302.7,265.0,104.9,96.0,7.4,6.6,12.61698477,7.938186253,0.556373981,14.08458543,15.3594266,28.1,153,44.9,36.1,742,23
27072,11.90898345,12.36702128,10.64568558,12.47414303,12.75856974,16.11628251,13.4751773,7.365543735,2.888593381,90.61391844,5.788268322,0.679669031,0.742464539,0.077570922,2.098108747,27072,10.8,27.7,38.4,23.1,2602,9.7,13.8,12.4,64426,58249,70603,13633,13141,492,3.6,64426,119.5,255.0,223.5,86.2,78.1,7.1,6.2,12.29808333,11.05967129,0.292004523,13.17931126,10.49130534,22.5,53,44.5,33.0,1204,33
10225,12.4400978,12.53789731,10.26894866,10.89486553,10.78728606,13.82885086,14.06356968,8.782396088,6.39608802,97.80929095,0.645476773,0.215158924,0.322738386,0.0,1.007334963,10225,7.5,41.2,33.2,18.2,1258,12.5,18.1,16.1,52122,47652,56592,5088,4941,147,2.9,52122,86.8,218.2,193.1,84.8,77.9,6.9,6.5,6.226725958,2.763474112,0.382285985,4.1403516,7.001017064,28.4,107,46.8,37.1,598,15
51128,10.39938977,11.84282585,10.31528712,10.97441715,11.79197309,15.86606165,14.40502269,8.449381943,5.955640745,96.87059928,0.537865749,0.796041308,0.561336254,0.02151463,1.212642779,51128,8.1,42.8,30.0,19.1,5135,10.4,13.9,12.6,58648,55955,61341,26377,25597,780,3.0,58648,96.5,264.9,238.3,94.6,86.4,7.9,7.1,26.74437592,16.18206238,1.169681683,26.84111651,28.81110671,26.9,135,45.0,34.5,1828,49
10769,8.663757081,9.350914662,8.905190826,8.728758473,9.211625963,15.05246541,17.4946606,15.26604142,7.32658557,79.79385273,16.80750302,0.529297056,0.464295664,0.05571548,2.349336057,10769,14.0,32.2,32.0,21.8,1317,12.7,22.9,22.5,54871,49516,60226,5258,5119,139,2.6,54871,75.6,263.2,231.8,90.3,81.7,7.3,6.3,5.661583165,2.657581021,0.121373824,5.370791712,4.714614476,39.9,119,47.8,32.4,280,46
11573,9.824591722,12.4945995,10.60226389,10.33439903,11.5613929,17.22975892,13.85984619,9.453037242,4.640110602,65.49727815,31.22785795,0.570292923,0.37155448,0.103689622,2.229326882,11573,13.7,36.3,35.5,14.4,1747,15.2,21.1,19.5,51746,47143,56349,5309,5097,212,4.0,51746,96.0,255.0,223.5,86.2,78.1,7.1,6.2,5.257303426,4.727895089,0.124828913,5.634019253,4.484924525,25.0,73,50.3,36.9,1212,33
16630,9.915814793,11.6115454,12.36319904,13.80036079,12.4594107,14.37161756,13.07276007,7.660853879,4.744437763,90.86590499,6.151533373,0.679494889,0.8057727,0.024052916,1.47324113,16630,10.3,36.8,31.1,21.8,2075,13.8,18.3,16.1,54800,49055,60545,7929,7582,347,4.4,54800,84.2,284.4,240.5,99.6,87.2,7.0,5.8,6.477840968,3.252625366,0.244077425,12.59674455,7.901843486,24.1,5,46.6,35.2,485,13
9310,12.84640172,12.79269603,10.35445757,12.48120301,11.61117078,13.55531686,13.03974221,7.604726101,5.714285714,95.55316864,0.52631579,1.052631579,1.074113856,0.053705693,1.740064447,9310,6.7,28.3,38.8,26.2,1035,11.3,14.3,12.0,53132,48158,58106,4731,4598,133,2.8,53132,89.0,239.2,214.5,88.2,80.3,6.8,6.2,5.042819349,3.966696177,0.448786794,4.314144017,6.080337206,23.9,33,44.8,36.8,231,27
40997,11.26667805,13.33024368,10.72273581,11.42766544,12.34480572,14.41081055,13.75222577,8.346952216,4.397882772,96.97538844,0.665902383,0.361002025,0.621996732,0.014635217,1.361075201,40997,10.6,43.6,29.9,15.8,3936,9.7,14.4,13.1,53904,49487,58321,21138,20275,863,4.1,53904,96.0,292.7,248.6,93.7,83.7,8.3,7.1,21.1798718,7.842058843,0.680393298,27.7277805,18.95982563,24.0,135,50.4,37.0,1307,35
28919,15.23565822,15.56070404,15.04892977,11.72585497,10.6781009,11.38006155,10.74380165,6.01680556,3.610083336,23.45516788,74.74324838,0.452989384,0.601680556,0.006915868,0.739997925,28919,21.2,36.5,24.8,17.5,9655,35.1,49.0,47.5,29244,26020,32468,10251,9559,692,6.8,29244,65.4,191.3,174.8,65.9,61.2,7.1,6.7,20.19903835,1.036096406,0.958631254,11.41642676,10.62240895,18.8,83,54.8,45.1,969,24
25629,14.82695384,14.22607203,12.80580592,13.08673768,10.89000741,11.92009052,11.09290257,6.324866362,4.826563658,89.4767646,3.457021343,0.780365992,4.580748371,0.066331109,1.638768582,25629,8.0,33.1,33.5,25.4,3009,12.1,14.1,12.4,57690,52381,62999,14818,14392,426,2.9,57690,82.1,302.7,265.0,104.9,96.0,7.4,6.6,13.15436916,8.276290598,0.58007114,14.68447807,16.01361746,20.4,83,42.8,35.3,603,23
12306,10.81586218,11.92101414,10.4014302,10.8239883,13.00991386,14.92767756,13.99317406,10.46643914,3.640500569,95.70941004,1.543962295,0.88574679,0.341296928,0.032504469,1.487079473,12306,15.5,45.4,28.5,10.5,2153,17.8,26.6,24.4,50565,47458,53672,5061,4833,228,4.5,50565,96.6,253.1,225.8,85.1,77.8,8.1,7.4,10.44826935,2.166725308,0.209038096,6.520170871,4.518858318,28.3,121,51.7,36.9,1302,42
12084,12.87653095,13.09169149,11.70142337,10.48493876,12.33035419,14.77987421,12.67792122,7.315458457,4.741807349,91.66666667,5.577623304,0.215160543,0.902019199,0.049652433,1.588877855,12084,16.7,42.0,23.5,17.7,1644,13.8,20.9,20.4,50246,45708,54784,6201,5969,232,3.7,50246,100.1,230.9,214.6,77.3,72.9,8.3,7.6,7.934482171,2.66646197,0.283953861,5.341036908,5.138212721,23.8,229,54.2,37.1,64,17
25315,12.30495754,12.91329251,14.02330634,11.74007505,11.58206597,13.03969978,11.47540984,8.196721311,4.724471657,83.62630851,14.46968201,0.272565673,0.319968398,0.015800909,1.295674501,25315,21.3,33.7,32.8,12.2,4808,19.8,28.1,25.3,41281,37551,45011,11207,10722,485,4.3,41281,92.3,191.3,174.8,65.9,61.2,7.1,6.7,17.68175441,0.90697398,0.839162841,9.993666563,9.298602391,23.7,117,58.0,40.3,976,24
2059,10.63623118,9.227780476,13.35599806,14.7158815,16.02719767,17.28994658,13.45313259,3.933948519,1.359883439,82.90432249,2.136959689,5.293831957,5.342399223,0.048567266,4.273919378,2059,1.6,26.1,28.8,43.5,135,6.9,7.3,7.0,75477,67257,83697,1088,1003,85,7.8,75477,100.8,276.9,256.7,112.8,105.6,9.6,8.5,1.340207584,0.9660663,0.058634082,0.608677611,1.652922686,20.9,68,34.8,27.2,71,1
3797,14.11640769,14.90650514,9.533842507,12.1148275,10.74532526,14.01106136,12.1148275,6.742164867,5.715038188,94.96971293,0.421385304,2.054253358,0.210692652,0.210692652,2.133263102,3797,17.8,30.8,29.3,22.0,413,11.0,15.7,14.6,55112,49469,60755,1800,1759,41,2.3,55112,106.2,206.7,189.1,73.9,68.5,6.2,5.8,1.089099914,1.240283545,0.120369133,1.27013509,2.176273922,25.1,59,47.0,33.8,645,36
153902,12.20841834,13.11743837,12.54044782,14.44750556,13.86726618,12.61647022,10.94332757,6.807578849,3.451547088,75.90284727,21.22584502,0.218970514,1.358656808,0.099413913,1.194266481,153902,10.5,26.3,34.0,29.2,14162,9.6,12.0,11.2,66296,63379,69213,76149,73554,2595,3.4,66296,148.2,191.3,174.8,65.9,61.2,7.1,6.7,107.495847,5.513928874,5.10167251,60.7562817,56.53065397,19.5,121,47.0,38.7,977,24
3378,7.548845471,9.265837774,8.200118413,8.910597987,9.739490823,15.63055062,20.36708111,14.23919479,6.098283008,96.21077561,0.562462996,0.769686205,0.444049734,0.029603316,1.983422143,3378,8.6,33.1,31.6,26.6,449,13.4,20.1,17.5,48410,43626,53194,1675,1585,90,5.4,48410,87.6,247.1,236.2,91.5,88.0,9.8,9.4,1.60265837,1.243332188,0.178073152,1.093877935,1.866588221,38.3,39,40.3,31.1,1041,26
14310,10.37037037,10.90146751,16.92522711,11.72606569,12.09643606,13.21453529,12.55066387,8.266946191,3.948287911,62.94898672,32.84416492,1.05520615,0.817610063,0.027952481,2.306079665,14310,23.9,44.0,22.8,9.3,3209,27.6,35.9,36.1,36299,32335,40263,4296,4114,182,4.2,36299,65.5,265.2,240.7,86.8,80.1,6.9,6.0,8.304094144,4.093595924,0.145791944,7.790127152,5.562936854,22.8,47,48.2,34.6,306,9
41641,15.89779304,13.35942941,14.0918806,14.80511995,13.34261905,12.9775942,9.087197714,4.409116015,2.029250018,73.31236041,15.29982469,1.388055042,6.258255085,0.235344973,3.506159794,41641,17.1,26.5,26.6,29.7,3451,8.4,14.7,14.5,79141,73401,84881,21856,21271,585,2.7,79141,109.0,263.2,231.8,90.3,81.7,7.3,6.3,21.89191054,10.27619382,0.469321887,20.76749351,18.23022206,13.9,683,39.7,31.5,1744,46
69267,11.63902002,13.56634472,13.3093681,14.61879394,15.02013946,12.45614795,10.17367578,6.041838105,3.174671922,88.00727619,1.514429671,0.791141525,6.721815583,0.125600936,2.839736094,69267,3.2,14.7,26.7,55.5,3364,4.9,5.1,4.9,96924,88502,105346,39816,38651,1165,2.9,96924,134.7,285.7,262.5,95.4,88.9,7.8,7.1,35.20774501,27.32704768,1.082379726,30.44040959,33.11595498,17.5,14,28.0,21.8,229,5
29324,11.21947893,11.86059201,10.51016232,11.74123585,10.11799209,13.2655845,15.82662665,10.12481244,5.333515209,95.90778884,0.736598009,0.944618742,0.821852408,0.057972991,1.531169008,29324,5.2,26.7,36.0,32.1,2921,10.2,13.5,12.5,58873,53595,64151,15567,14886,681,4.4,58873,94.6,207.9,199.6,79.8,76.2,10.6,10.4,14.51640452,8.171822127,1.471943116,6.699879011,19.08450385,28.9,29,37.9,27.7,263,50
22698,9.776191735,10.86879901,11.44594237,10.69697771,12.6002291,15.04978412,15.2612565,9.357652657,4.943166799,64.43739537,32.2847828,0.726936294,0.590360384,0.022028373,1.938496784,22698,20.5,33.3,30.7,15.5,3642,17.1,28.1,26.5,45517,41286,49748,9820,9391,429,4.4,45517,84.4,255.0,223.5,86.2,78.1,7.1,6.2,10.31109247,9.272769612,0.2448256,11.04994116,8.796234069,26.8,33,49.2,34.9,1199,33
32412,11.40318401,11.00209799,10.1135382,10.73984944,10.43440701,14.03801061,16.17302234,10.65963223,5.436258176,68.08280884,28.57583611,0.694187338,0.780575096,0.172775515,1.693817105,32412,18.7,38.8,23.9,18.5,5552,17.3,27.0,25.7,42879,39027,46731,16762,16123,639,3.8,42879,59.1,263.2,231.8,90.3,81.7,7.3,6.3,17.03995111,7.998655034,0.365304892,16.16474148,14.1898119,29.6,1,50.0,39.5,1682,46
13275,10.69679849,11.78154426,11.62335217,10.96045198,12.08286252,14.99811676,13.55178908,9.145009416,5.16007533,83.20903955,14.07156309,0.542372881,0.241054614,0.0,1.935969868,13275,24.5,36.3,29.1,10.2,2285,17.6,25.8,25.0,39201,35145,43257,5963,5730,233,3.9,39201,78.6,217.1,196.7,77.2,71.2,7.6,6.9,6.890254469,1.45300991,0.274306544,6.205846063,5.073313105,26.0,27,52.7,35.9,13,0
57419,10.41989585,12.80412407,24.0652049,11.16877689,9.60657622,10.57489681,10.85877497,6.379421446,4.122328846,77.46564726,15.23363347,0.539890977,3.786203173,0.085337606,2.889287518,57419,7.8,23.7,32.5,36.0,13868,25.7,28.9,27.5,41445,39436,43454,28137,26847,1290,4.6,41445,63.7,284.4,240.5,99.6,87.2,7.0,5.8,22.36627484,11.23045676,0.842734917,43.49323362,27.28297962,19.1,77,43.5,31.4,35,13
4698619,14.95771417,14.2545714,14.86468684,15.49740466,13.27766733,11.60581439,8.866477576,4.488297519,2.187366118,69.57252759,19.87186022,1.062482402,7.42503276,0.124823911,1.943273119,4698619,19.1,23.2,26.8,31.0,767367,16.5,24.8,23.9,60241,59424,61058,2304397,2203924,100473,4.4,60241,99.4,224.8,199.9,72.9,66.5,6.2,5.4,1620.673796,956.5249487,85.61741369,1777.830043,1573.526922,14.4,201,45.6,36.3,391,43
4280,9.042056075,10.0,7.686915888,9.556074766,10.58411215,14.46261682,20.11682243,13.31775701,5.23364486,95.95794393,0.560747664,0.864485981,0.35046729,0.046728972,2.219626168,4280,10.6,29.8,36.5,23.0,625,14.7,23.2,23.4,47682,42438,52926,2190,2102,88,4.0,47682,85.9,192.6,181.6,73.9,68.9,5.8,5.5,1.678615079,1.507825754,0.109793137,0.949100677,2.249539393,39.6,37,41.8,29.6,236,12
34066,9.35536899,10.16849645,11.49239711,10.48552809,12.98068455,14.92397111,14.81242294,10.7262373,5.054893442,92.43233723,5.093054659,0.237773733,0.595902072,0.014677391,1.626254917,34066,13.8,32.7,34.1,19.4,4791,14.6,20.5,18.8,50834,47226,54442,16055,15500,555,3.5,50834,70.0,263.2,231.8,90.3,81.7,7.3,6.3,17.90950804,8.40683026,0.383946577,16.98963603,14.91392485,29.1,155,49.7,34.3,152,46
40822,15.25158003,15.40345892,13.09343001,12.84846406,11.19739356,11.44725883,10.29346921,6.614080643,3.85086473,96.45289305,1.077850179,1.019058351,0.514428494,0.080838763,0.854931165,40822,25.4,36.7,25.2,12.7,8552,21.2,33.3,32.2,41919,37495,46343,17059,16133,926,5.4,41919,69.1,224.8,199.9,72.9,66.5,6.2,5.4,14.08055127,8.310369804,0.743851345,15.44593806,13.67093523,20.2,249,51.5,40.0,1576,43
13335,11.99850019,11.86351706,13.67829021,13.31833521,11.82602175,12.41094863,11.68353956,8.496437945,4.724409449,66.07424072,5.819272591,20.16497938,0.337457818,0.067491564,7.53655793,13335,18.4,39.2,29.5,12.9,2902,24.6,31.2,30.0,37566,34423,40709,5366,5142,224,4.2,37566,72.4,206.7,189.1,73.9,68.5,6.2,5.8,3.824900541,4.355854904,0.422734366,4.460693027,7.643037332,24.8,63,55.1,40.3,1331,36
14309,21.14054092,19.35844573,15.94800475,13.03375498,9.756097561,9.66524565,6.695087008,3.228737158,1.174086239,5.325319729,0.307498777,92.51520022,0.160737997,0.055908869,1.635334405,14309,24.0,25.3,38.9,11.8,7688,54.0,56.6,52.4,31662,28148,35176,3581,3211,370,10.3,31662,55.5,240.4,219.1,92.8,84.8,9.2,8.6,7.671603371,6.552489983,0.924484973,5.498252733,8.774497725,9.5,102,54.2,41.0,1463,41
24877,10.40720344,11.30763356,14.16167544,12.59798207,12.33669655,13.65920328,13.18888934,8.156128151,4.184588174,47.40925353,48.60714716,0.960726776,1.471238493,0.068336214,1.483297825,24877,19.5,41.5,29.5,9.6,4680,20.5,31.5,29.2,38023,34271,41775,10407,9942,465,4.5,38023,70.5,255.0,223.5,86.2,78.1,7.1,6.2,11.30095371,10.16295223,0.268328772,12.11073161,9.640669439,22.9,7,52.2,38.6,1189,33
39022,11.88304034,12.36994516,11.94198145,11.15012044,11.68571575,14.13561581,13.70252678,8.482394547,4.64865973,95.65373379,1.545282149,0.34595869,0.412587771,0.048690482,1.993747117,39022,14.1,44.1,27.7,14.2,7232,18.8,26.8,22.5,44623,40273,48973,18655,17623,1032,5.5,44623,79.5,292.7,248.6,93.7,83.7,8.3,7.1,20.15954722,7.464273487,0.647615857,26.39201529,18.04645012,25.4,59,52.7,37.6,1295,35
3739,17.41107248,10.32361594,11.71436213,10.56432201,8.638673442,12.65044129,14.73656058,8.371222252,5.589729874,95.88125167,2.005883926,0.481412142,0.641882856,0.0,0.989569404,3739,9.0,40.3,32.1,18.6,440,12.6,18.9,20.3,48517,43367,53667,1892,1817,75,4.0,48517,85.1,240.4,219.1,92.8,84.8,9.2,8.6,2.004621218,1.71219233,0.24157169,1.436715841,2.292812006,29.4,25,43.0,32.5,117,41
30250,12.5322314,13.18677686,10.50909091,10.59834711,10.17190083,12.93553719,15.23966942,10.14545455,4.680991736,67.1338843,0.561983471,24.52231405,0.512396694,0.102479339,7.166942149,30250,8.8,29.7,33.5,28.0,5442,18.2,26.2,24.5,44833,41216,48450,13135,12572,563,4.3,44833,81.1,247.1,236.2,91.5,88.0,9.8,9.4,14.35181045,11.13404342,1.594645606,9.795680148,16.71530304,28.4,47,41.9,33.7,182,26
3671,16.78016889,15.03677472,11.44102424,13.59302642,11.68618905,10.43312449,11.0051757,6.129120131,3.89539635,91.71887769,3.350585671,2.615091256,0.681013348,0.0,1.634432035,3671,21.8,40.1,28.3,9.9,512,14.2,20.2,19.4,53867,48001,59733,1580,1526,54,3.4,53867,88.8,224.8,199.9,72.9,66.5,6.2,5.4,1.266221736,0.747326627,0.06689232,1.389006874,1.229386195,17.8,461,50.4,39.3,1642,43
45108,10.77192516,12.07546333,9.450651769,10.55245189,11.02021814,14.0307706,16.58685821,9.938370134,5.573290769,92.63766959,0.49436907,3.861842689,0.339185954,0.1330141,2.533918595,45108,6.4,30.2,40.6,22.7,5206,11.8,16.2,15.1,53143,49576,56710,21820,20645,1175,5.4,53143,75.6,302.7,265.0,104.9,96.0,7.4,6.6,23.15218246,14.56658146,1.020946935,25.84523146,28.18456656,30.2,61,45.7,35.4,912,23
16700,9.77245509,10.09580838,11.16167665,11.8742515,11.18562874,14.79041916,14.49700599,11.43712575,5.185628743,87.39520958,9.832335329,0.580838323,0.413173653,0.017964072,1.760479042,16700,20.7,44.7,25.2,9.4,3679,24.7,31.1,30.1,37148,33487,40809,5773,5529,244,4.2,37148,67.0,265.2,240.7,86.8,80.1,6.9,6.0,9.691011335,4.777292238,0.170141542,9.091203594,6.492036719,31.1,29,50.4,31.7,299,9
12326,11.08226513,11.43923414,10.29531073,9.889664125,10.41700471,14.66818108,16.1934123,10.33587539,5.67905241,58.09670615,40.58088593,0.348856077,0.146032776,0.024338796,0.803180269,12326,20.3,40.7,25.9,13.1,2706,22.2,32.9,31.5,38092,33846,42338,4470,4200,270,6.0,38092,85.1,191.3,174.8,65.9,61.2,7.1,6.7,8.609334579,0.441610163,0.408592581,4.865966188,4.52753597,29.9,5,57.1,42.2,955,24
46176,12.71223146,13.43121968,12.71872834,12.09935897,11.95859321,13.4009009,12.91796604,7.209372834,3.551628552,48.53603604,49.24419612,0.342169092,0.885741511,0.028153153,0.963704089,46176,12.8,31.2,32.7,23.3,8766,19.2,31.0,30.3,46049,41997,50101,20405,19292,1113,5.5,46049,102.9,191.3,174.8,65.9,61.2,7.1,6.7,32.25252584,1.654372131,1.530680757,18.22901628,16.9611797,22.3,149,54.6,40.8,438,24
209983,10.62705076,14.96644966,24.05051838,12.45910383,9.886038394,9.955091603,9.67221156,5.122795655,3.260740155,71.95058648,13.56157403,0.363362748,11.10280356,0.100008096,2.921665087,209983,4.9,21.7,29.0,44.4,37121,19.2,17.5,17.1,53251,51049,55453,105669,101016,4653,4.4,53251,81.8,284.4,240.5,99.6,87.2,7.0,5.8,81.7941359,41.07011619,3.081906793,159.0560559,99.77467232,16.8,19,36.5,27.9,489,13
6468,13.07977737,13.11069882,9.632034632,10.82251082,11.30179344,13.62090291,13.11069882,8.967223253,6.354359926,97.30983302,0.494743352,0.60296846,0.510204082,0.092764378,0.989486704,6468,7.2,37.4,35.0,20.5,650,10.2,12.3,11.3,52292,48533,56051,3316,3216,100,3.0,52292,87.6,239.2,214.5,88.2,80.3,6.8,6.2,3.50343239,2.755809976,0.31178872,2.997194791,4.224234269,28.0,93,46.5,38.0,133,27
22935,11.99040767,12.95836058,11.4323087,11.26662307,12.23457598,13.93939394,14.06583824,8.214519294,3.897972531,97.64551995,0.440374973,0.488336603,0.231087857,0.0,1.194680619,22935,15.9,42.1,31.2,10.8,2512,11.0,19.3,19.9,49972,46640,53304,10484,10030,454,4.3,49972,89.7,230.8,212.0,80.3,74.4,6.5,6.1,11.83442899,2.896059223,0.452402151,9.017197415,11.38888142,24.2,149,51.5,40.0,567,14
18778,11.87027372,12.88742145,12.00340824,10.61348386,12.59985089,15.09745447,13.22824582,7.668548301,4.031313239,95.44147407,2.321866013,0.298221323,0.378102034,0.06922995,1.491106614,18778,16.6,40.3,28.3,14.8,2865,15.5,21.7,20.4,51709,46722,56696,8699,8339,360,4.1,51709,103.0,230.9,214.6,77.3,72.9,8.3,7.6,12.32983335,4.143563627,0.441251705,8.299734446,7.984554657,23.5,97,49.8,37.3,548,17
104712,12.2622049,12.46179998,12.46275499,11.41798457,11.26613951,12.90587516,13.44545038,8.35052334,5.427267171,77.98246619,17.51375201,0.265490106,1.188975476,0.05061502,2.998701199,104712,9.7,34.4,33.3,22.5,17557,17.4,27.0,25.3,50684,47911,53457,49961,47166,2795,5.6,50684,77.9,284.4,240.5,99.6,87.2,7.0,5.8,40.78819504,20.4803913,1.536851193,79.31631479,49.75453007,25.3,115,47.0,33.9,43,13
17833,13.60960018,12.49929905,12.85818427,11.66376942,10.92917625,12.95912073,10.73851848,8.787080132,5.9552515,75.68552683,16.50311221,0.706555263,4.003813155,0.190657769,2.910334773,17833,9.1,32.2,35.4,23.2,1756,10.0,17.4,17.0,56800,51562,62038,8779,8490,289,3.3,56800,78.2,263.2,231.8,90.3,81.7,7.3,6.3,9.375337783,4.400839665,0.200989823,8.893799665,7.807198435,26.1,570,48.1,35.1,1733,46
269956,10.37761709,12.81949651,24.5480745,12.69021618,9.860125354,10.2716739,10.20351465,6.029501104,3.199780705,69.85731008,20.5866882,0.359688246,6.260279453,0.079642608,2.856391412,269956,7.6,21.7,28.1,42.5,50922,19.8,21.1,19.3,51026,49332,52720,137339,132846,4493,3.3,51026,92.0,265.2,240.7,86.8,80.1,6.9,6.0,156.6554884,77.22507206,2.750343121,146.9595783,104.9439679,18.4,1,36.6,28.4,289,9
19807,9.526934922,10.66794568,10.81940728,10.34482759,10.25899934,14.25253698,16.75670218,11.27379209,6.098853941,40.4907356,51.52218913,5.614176806,0.383702731,0.025243601,1.963952138,19807,19.5,34.1,30.9,15.5,3750,19.8,30.1,29.7,38430,34718,42142,6574,6183,391,5.9,38430,71.3,255.0,223.5,86.2,78.1,7.1,6.2,8.997788729,8.091715028,0.213642641,9.642531699,7.675874888,31.5,185,56.5,40.6,438,33
23660,10.6635672,11.84277261,10.77345731,10.51986475,12.48098056,14.98309383,13.60946746,10.21555368,4.911242604,96.18343195,0.874894336,0.870667794,0.367709214,0.202874049,1.500422654,23660,21.9,37.4,27.3,13.5,4338,18.6,27.6,26.2,41156,36842,45470,9781,9371,410,4.2,41156,82.5,217.1,196.7,77.2,71.2,7.6,6.9,12.28048367,2.589696005,0.488895881,11.06066424,9.042153527,27.4,133,52.3,36.1,66,0
4248,11.77024482,11.84086629,9.628060264,9.251412429,10.07532957,14.50094162,15.74858757,10.0047081,7.179849341,97.24576271,0.376647834,0.423728814,0.800376648,0.0,1.153483992,4248,6.0,38.1,32.0,23.9,415,10.0,13.8,12.9,54438,48760,60116,2346,2277,69,2.9,54438,77.4,302.7,265.0,104.9,96.0,7.4,6.6,2.180333224,1.371792987,0.096146639,2.433948373,2.654252876,32.1,69,44.9,33.5,915,23
3758,9.898882384,10.45769026,8.594997339,10.05854178,10.21820117,15.91271953,19.34539649,9.925492283,5.588078765,93.72006386,0.532197978,0.904736562,2.022352315,0.0,2.820649282,3758,8.4,39.0,33.3,19.3,383,10.4,14.0,12.9,52058,46582,57534,2405,2314,91,3.8,52058,74.1,302.7,265.0,104.9,96.0,7.4,6.6,1.928835277,1.213558862,0.085056278,2.153196325,2.348089056,32.1,77,44.0,34.2,918,23
98892,9.614528981,12.42365409,11.76131537,11.16571613,13.32868179,17.07620434,13.00711888,7.699308336,3.923472071,91.58981515,3.736399304,0.449985843,2.261052461,0.068761882,1.893985358,98892,7.0,26.9,26.2,39.9,5863,6.0,6.6,6.0,100887,93997,107777,51085,49199,1886,3.7,100887,149.1,375.1,304.1,112.9,94.8,10.2,7.4,63.81709519,45.00241278,0.840031544,104.8521301,32.7915928,22.8,79,36.4,27.3,327,32
231729,13.34403549,16.42867315,9.372586081,12.07401749,15.52718909,14.12814106,10.60678638,5.697172128,2.821399134,88.72303423,4.483685685,0.27359545,4.714558817,0.061278476,1.743847339,231729,4.4,13.5,23.0,59.0,8794,3.8,3.5,3.2,115930,108136,123724,123205,120149,3056,2.5,115930,221.4,253.1,225.8,85.1,77.8,8.1,7.4,196.7468722,40.80067356,3.936306593,122.778537,85.09267992,17.6,187,35.9,26.8,535,42
3870,11.60206718,10.93023256,11.67958656,10.56847545,11.00775194,14.47028424,14.625323,9.689922481,5.426356589,94.05684755,1.963824289,1.369509044,0.775193798,0.15503876,1.679586563,3870,8.3,36.7,37.5,17.5,296,7.8,10.9,10.1,64756,58515,70997,2538,2490,48,1.9,64756,99.2,237.6,217.1,87.0,79.6,10.5,9.7,2.326856358,1.155790795,0.198571987,1.787147881,2.988762981,29.6,81,45.7,35.6,1274,34
167995,11.29974106,13.02300664,15.25045388,12.47953808,10.91818209,13.16884431,12.31881901,7.343075687,4.198339236,86.05018006,7.259739873,0.339891068,3.179856543,0.096431441,3.073901009,167995,6.6,24.4,30.0,39.0,18567,11.6,13.3,11.1,68380,64174,72586,82136,78810,3326,4.0,68380,121.8,292.7,248.6,93.7,83.7,8.3,7.1,86.78958371,32.13470925,2.788074059,113.6212036,77.69241423,22.3,57,41.3,31.9,31,35
98985,8.534626459,15.43365156,26.73940496,11.44819922,10.11567409,10.05202809,9.190281356,5.452341264,3.033792999,86.30802647,4.241046623,0.308127494,6.5757438,0.05455372,2.512501894,98985,7.5,22.2,24.5,45.8,21444,24.1,14.6,13.4,52538,48663,56413,49715,48262,1453,2.9,52538,72.4,263.2,231.8,90.3,81.7,7.3,6.3,52.03935459,24.42758449,1.115627075,49.36649806,43.33513918,16.8,121,35.2,28.9,50,46
